Date,Close_STOXX600,High_STOXX600,Low_STOXX600,Open_STOXX600,Volume_STOXX600
2021-09-01,454.80999755859375,475.6499938964844,450.25,471.739990234375,3990773300
2021-10-01,475.510009765625,476.05999755859375,446.25,451.7300109863281,3873973500
2021-11-01,462.9599914550781,490.5799865722656,459.5400085449219,475.8699951171875,5141114500
2021-12-01,487.79998779296875,490.1000061035156,461.260009765625,464.1199951171875,3725329800
2022-01-01,468.8800048828125,495.4599914550781,454.5199890136719,488.2799987792969,4219964500
2022-02-01,453.1099853515625,478.8900146484375,434.04998779296875,470.489990234375,4665939400
2022-03-01,455.8599853515625,463.7900085449219,405.6099853515625,453.0,7015693000
2022-04-01,450.3900146484375,464.1099853515625,436.75,456.4599914550781,4080039400
2022-05-01,443.3500061035156,449.4800109863281,417.2699890136719,448.260009765625,4668497000
2022-06-01,407.20001220703125,445.7200012207031,400.0299987792969,443.6199951171875,4403288200
2022-07-01,438.2900085449219,439.010009765625,400.5,405.8900146484375,4209030900
2022-08-01,415.1199951171875,444.4599914550781,415.1199951171875,437.6300048828125,3673166200
2022-09-01,387.8500061035156,430.4700012207031,380.0400085449219,414.4700012207031,5044459900
2022-10-01,412.20001220703125,413.1600036621094,379.7200012207031,386.42999267578125,4324893100
2022-11-01,440.0400085449219,441.6199951171875,405.95001220703125,413.30999755859375,4428634700
2022-12-01,424.8900146484375,447.1099853515625,421.55999755859375,441.55999755859375,3429359000
2023-01-01,453.2099914550781,459.29998779296875,425.8999938964844,425.8999938964844,4190288900
2023-02-01,461.1099853515625,467.8599853515625,452.1600036621094,453.7200012207031,4315542500
2023-03-01,457.8399963378906,465.95001220703125,427.7699890136719,460.5299987792969,5644136700
2023-04-01,466.6400146484375,469.80999755859375,455.55999755859375,457.8299865722656,3364175000
2023-05-01,451.760009765625,470.45001220703125,451.25,467.0,4537933600
2023-06-01,461.92999267578125,468.25,450.1600036621094,452.42999267578125,3963845100
2023-07-01,471.3500061035156,472.69000244140625,444.9100036621094,461.8900146484375,3227490000
2023-08-01,458.19000244140625,471.19000244140625,445.5,470.95001220703125,3623085900
2023-09-01,450.2200012207031,465.32000732421875,444.3800048828125,458.30999755859375,3593140000
2023-10-01,433.6600036621094,457.0199890136719,428.8399963378906,450.82000732421875,3878578500
2023-11-01,461.6099853515625,462.05999755859375,433.3299865722656,434.7099914550781,3817142500
2023-12-01,479.0199890136719,480.6400146484375,461.8999938964844,461.8999938964844,3663598900
2024-01-01,485.6700134277344,487.45001220703125,464.989990234375,479.69000244140625,4247913700
2024-02-01,494.6099853515625,497.739990234375,481.2900085449219,485.4100036621094,4771322700
2024-03-01,512.6699829101562,513.489990234375,495.0799865722656,495.0799865722656,5677289900
2024-04-01,504.8900146484375,515.77001953125,495.30999755859375,513.3599853515625,4720011000
2024-05-01,518.1699829101562,525.3300170898438,502.7799987792969,504.3800048828125,5098845100
2024-06-01,511.4200134277344,525.5900268554688,508.7799987792969,520.3099975585938,4176798900
2024-07-01,518.1799926757812,524.75,503.7799987792969,513.8200073242188,3896052900
2024-08-01,525.0499877929688,526.6599731445312,479.8299865722656,517.75,3881687900
2024-09-01,522.8900146484375,528.6799926757812,506.0,524.8300170898438,3926627800
2024-10-01,505.3900146484375,526.5700073242188,503.489990234375,523.280029296875,4209651500
2024-11-01,510.25,519.260009765625,495.54998779296875,505.44000244140625,4122841800
2024-12-01,507.6199951171875,523.1500244140625,496.3900146484375,509.69000244140625,3765065500
2025-01-01,539.530029296875,542.0900268554688,505.8800048828125,507.6099853515625,4277858400
2025-02-01,557.1900024414062,560.5599975585938,530.6900024414062,535.780029296875,4824902300
2025-03-01,533.9199829101562,565.1799926757812,531.8499755859375,557.7000122070312,5172298800
2025-04-01,527.47998046875,540.8300170898438,464.260009765625,536.1799926757812,5287879100
2025-05-01,548.6699829101562,554.8800048828125,527.1099853515625,527.75,4712565200
2025-06-01,551.9299926757812,553.780029296875,544.3599853515625,547.3499755859375,524375800
